28
Consejería de Medio Ambiente Comunidad de Madrid
Alcalá 16
28001 MADRID
0230
2801300230590216110100.50V00.70V00.60V00.60V00.60V00.40V00.40V00.40V00.30V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.40V02.10V02.00V01.60V00.80V00.40V00.30V
2801300231590216110102.10V03.00V02.70V02.90V02.90V01.70V01.80V01.60V01.20V00.40V00.30V00.20V00.20V00.30V00.20V00.30V00.30V00.90V06.30V08.30V07.80V04.40V01.90V00.80V
2801300281890216110100.10V00.10V00.20V00.10V00.30V00.10V00.10V00.10V00.70V01.50V01.60V01.60V01.60V01.40V01.00V00.90V00.60V00.10V00.10V00.10V00.10V00.30V00.40V00.10V
28013002828902161101049.0V026.0V00129V00358V038.0V00298V00329V019.0V040.0V055.0V041.0V034.0V034.0V038.0V010.0V09.00V037.0V034.0V00128V00.00V032.0V046.0V049.0V024.0V
28013002838902161101010.1V08.70V08.20V07.60V07.80V07.00V06.30V06.00V06.40V09.90V013.3V015.6V017.3V018.6V018.7V019.1V019.3V017.2V015.1V013.2V011.6V010.7V09.40V08.80V
28013002868902161101085.0V095.0V00100V00100V00100V00100V00100V00100V00100V097.0V079.0V068.0V062.0V057.0V055.0V051.0V051.0V060.0V069.0V081.0V091.0V089.0V096.0V097.0V
2801300287890216110100959V00959V00959V00959V00959V00960V00960V00961V00962V00962V00962V00961V00960V00959V00959V00958V00958V00958V00959V00959V00959V00960V00959V00959V
2801300288890216110104.00V04.00V04.00V04.00V04.00V04.00V04.00V018.0V090.0V00309V00466V00501V00471V00430V00207V00167V074.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2801300289890216110100.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28014002070802161101058.0V035.0V030.0V022.0V012.0V06.00V07.00V011.0V013.0V018.0V010.0V07.00V04.00V02.00V01.00V01.00V01.00V01.00V011.0V08.00V03.00V02.00V04.00V05.00V
28014002080802161101068.0V062.0V052.0V044.0V042.0V034.0V037.0V031.0V023.0V028.0V025.0V022.0V016.0V011.0V011.0V015.0V014.0V034.0V072.0V061.0V043.0V039.0V045.0V040.0V
28014002104902161101042.0V038.0V030.0V028.0V024.0V024.0V020.0V022.0V026.0V030.0V030.0V026.0V021.0V016.0V09.00V011.0V021.0V019.0V035.0V039.0V026.0V021.0V029.0V028.0V
2801400214060216110102.00V02.00V03.00V03.00V03.00V04.00V03.00V010.0V017.0V020.0V032.0V047.0V064.0V079.0V083.0V080.0V077.0V049.0V07.00V011.0V023.0V025.0V012.0V010.0V
2801400281890216110101.60V01.50V00.50V00.40V00.50V00.50V01.10V01.10V01.10V01.50V01.70V01.30V00.90V01.00V01.30V01.00V01.20V00.70V00.40V00.60V00.70V00.30V00.20V00.10V
28014002828902161101030.0V034.0V037.0V066.0V068.0V023.0V030.0V022.0V00360V019.0V00336V019.0V00352V020.0V00177V00263V00357V023.0V00167V00169V00172V00217V073.0V00185V
2801400283890216110109.60V08.80V08.00V07.40V07.30V07.00V06.50V08.00V010.0V011.9V014.1V016.2V019.4V020.6V020.4V019.6V019.6V017.2V014.6V013.2V012.3V012.1V011.3V011.0V
28014002868902161101078.0V079.0V084.0V086.0V085.0V087.0V088.0V084.0V077.0V073.0V067.0V061.0V050.0V045.0V046.0V049.0V051.0V059.0V073.0V078.0V081.0V080.0V084.0V086.0V
2801400287890216110100954V00955V00954V00954V00955V00955V00955V00956V00956V00956V00956V00956V00955V00954V00954V00954V00954V00954V00954V00954V00954V00955V00955V00955V
2801400288890216110104.00V04.00V04.00V04.00V04.00V04.00V06.00V080.0V00241V00363V00418V00449V00505V00425V00302V00158V097.0V011.0V04.00V04.00V04.00V04.00V04.00V04.00V
2801400289890216110100.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801600101380216110102.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V03.00V02.00V02.00V02.00V02.00V02.00V02.00V
2801600106480216110100.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600107080216110101.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V02.00V02.00V02.00V02.00V02.00V02.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
28016001080802161101012.0V012.0V011.0V011.0V010.0V08.00V08.00V011.0V012.0V011.0V010.0V012.0V012.0V012.0V012.0V012.0V012.0V012.0V012.0V011.0V014.0V012.0V014.0V012.0V
28016001094902161101010.0V08.00V011.0V010.0V08.00V06.00V07.00V09.00V05.00V03.00V07.00V011.0V016.0V017.0V014.0V016.0V012.0V015.0V016.0V015.0V015.0V018.0V014.0V012.0V
2801600110490216110107.00V012.0V010.0V015.0V010.0V013.0V07.00V012.0V015.0V09.00V016.0V022.0V020.0V025.0V025.0V024.0V021.0V020.0V022.0V021.0V024.0V021.0V018.0V019.0V
28016001140602161101060.0V061.0V067.0V064.0V060.0V069.0V065.0V067.0V065.0V061.0V064.0V067.0V069.0V080.0V081.0V085.0V081.0V082.0V075.0V064.0V060.0V051.0V048.0V048.0V
2801600120590216110100.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600130590216110100.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600131590216110100.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600142020216110106.10V06.10V06.10V06.10V06.10V06.00V06.10V06.10V06.10V06.10V06.10V06.50V06.70V06.60V06.30V06.20V06.20V06.10V06.10V06.20V06.10V06.20V06.20V06.20V
2801600144020216110100.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V
2801600181890216110103.70V04.50V04.30V04.40V04.90V05.00V04.90V01.70V00.70V01.00V02.00V02.00V02.10V02.60V02.40V01.50V00.50V00.90V01.70V02.40V02.30V03.40V03.40V02.80V
2801600182890216110100343V00328V00319V00326V00332V00331V00325V00318V00345V00170V00177V00176V00166V00161V00167V00175V00198V00349V00346V00345V00326V00331V00336V00327V
28016001838902161101011.8V011.1V012.6V011.9V010.9V011.3V010.4V012.3V012.1V012.6V013.4V014.6V015.7V016.0V015.5V015.4V015.4V014.7V014.0V013.2V012.7V011.8V012.1V012.5V
28016001868902161101049.0V052.0V044.0V046.0V050.0V046.0V049.0V046.0V046.0V054.0V059.0V056.0V058.0V060.0V065.0V063.0V062.0V064.0V068.0V073.0V076.0V079.0V075.0V069.0V
2801600187890216110100908V00908V00908V00908V00908V00908V00908V00909V00909V00909V00909V00909V00908V00908V00908V00908V00908V00908V00908V00908V00908V00908V00908V00908V
2801600188890216110100.00V00.00V00.00V00.00V00.00V00.00V05.00V00134V00278V00433V00594V00579V00658V00436V00289V00180V082.0V06.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801600189890216110100.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804500206480216110100.30V00.30V00.30V00.30V00.20V00.20V00.30V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.40V00.70V00.90V00.70V00.30V00.30V00.30V
28045002070802161101012.0V013.0V08.00V04.00V03.00V04.00V06.00V04.00V04.00V05.00V05.00V04.00V05.00V04.00V03.00V03.00V03.00V021.0V071.0V072.0V022.0V04.00V03.00V05.00V
28045002080802161101063.0V067.0V050.0V041.0V031.0V035.0V037.0V032.0V023.0V020.0V018.0V016.0V019.0V015.0V017.0V020.0V028.0V065.0V00107V00103V076.0V055.0V044.0V040.0V
28045002104902161101033.0V024.0V024.0V020.0V017.0V018.0V017.0V022.0V023.0V021.0V017.0V014.0V016.0V09.00V017.0V019.0V020.0V029.0V043.0V058.0V051.0V034.0V029.0V029.0V
28045002140602161101026.0V018.0V031.0V040.0V044.0V044.0V039.0V046.0V053.0V065.0V069.0V075.0V075.0V084.0V082.0V078.0V070.0V041.0V011.0V05.00V013.0V032.0V038.0V040.0V
2804500281890216110100.60V00.30V00.60V00.50V00.60V00.70V00.50V01.00V01.30V02.00V02.10V01.90V01.70V01.40V01.60V01.40V01.10V00.40V00.30V00.30V00.40V00.40V00.50V00.40V
2804500282890216110100340V050.0V00339V00335V00336V00330V00320V00226V00218V00211V00211V00209V00195V00201V00190V00214V00192V00171V00146V00359V00324V00340V00326V00349V
28045002838902161101013.3V013.1V012.4V012.1V010.6V010.8V010.0V010.0V010.5V011.9V013.0V014.6V015.3V016.1V016.0V016.1V016.4V015.2V014.6V013.7V013.3V013.5V013.5V013.3V
28045002868902161101046.0V049.0V049.0V053.0V057.0V053.0V056.0V069.0V073.0V076.0V072.0V065.0V062.0V054.0V054.0V056.0V055.0V058.0V061.0V066.0V067.0V067.0V067.0V067.0V
2804500287890216110100928V00927V00927V00927V00927V00927V00928V00928V00928V00928V00928V00928V00928V00927V00927V00927V00927V00927V00927V00927V00928V00928V00928V00928V
2804500288890216110101.00V01.00V01.00V01.00V01.00V01.00V05.00V043.0V00153V00374V00430V00551V00487V00509V00209V00203V080.0V09.00V01.00V01.00V02.00V02.00V02.00V01.00V
2804500289890216110100.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804700201380216110104.00V03.00V03.00V02.00V02.00V02.00V03.00V04.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V03.00V04.00V04.00V04.00V04.00V04.00V04.00V
28047002070802161101094.0V058.0V044.0V041.0V028.0V034.0V071.0V090.0V019.0V08.00V05.00V05.00V04.00V04.00V04.00V05.00V05.00V026.0V063.0V059.0V047.0V052.0V056.0V077.0V
28047002080802161101065.0V063.0V053.0V048.0V046.0V042.0V050.0V062.0V042.0V028.0V014.0V015.0V012.0V015.0V014.0V015.0V023.0V070.0V093.0V085.0V071.0V072.0V067.0V060.0V
28047002094902161101016.0V016.0V016.0V013.0V011.0V09.00V010.0V010.0V011.0V08.00V07.00V05.00V04.00V07.00V06.00V09.00V09.00V010.0V020.0V024.0V030.0V029.0V028.0V024.0V
2804700214060216110101.00V01.00V01.00V01.00V02.00V01.00V01.00V03.00V023.0V045.0V071.0V076.0V080.0V080.0V080.0V080.0V071.0V026.0V02.00V01.00V02.00V02.00V02.00V01.00V
